,Unnamed: 0,Date,User,tweet
209,209,2022-11-11 15:28:41+00:00,STYLEZBYSHEIKA,after doing further investigation this is whats going on while training for a with and the company who me after i against the i am and have loss all benefits
210,210,2022-11-11 14:15:04+00:00,STYLEZBYSHEIKA,the of wipro was by me that i was being at the company who has a contract with the foreign company after notifying the company of my i was no one me
211,211,2022-11-11 06:23:37+00:00,3QWealth,amid the layoff season announced plans to create new jobs in by the end of has entered into a mou to sell its equity stake in subsidiary to
212,212,2022-11-11 05:10:00+00:00,TelanganaToday,amid the layoff season tech major on thursday announced plans to create new jobs in the by the end of
213,213,2022-11-11 04:28:28+00:00,mydhanushapp,amid the layoff season announced plans to create new jobs in the us by the end of
214,214,2022-11-10 20:45:00+00:00,gulf_news,s tech giant to create new jobs in us amid layoff season the indian company will create these jobs in the state of illinois
215,215,2022-11-10 14:53:29+00:00,NewsroomOdisha,tcs to create new jobs in us amid layoff season
216,216,2022-11-10 14:11:11+00:00,ians_india,amid the season tech major announced plans to create new jobs in the us by the end of
217,217,2022-11-10 10:06:26+00:00,Tanmayguharoy,contrarily not yet fired anyone because of the market slow down not yet fired anyone and also has given bonuses as promised to many not yet fired anyone and had a fantastic last quarter please stop glorifying the product companies
218,218,2022-11-10 06:30:15+00:00,jais_george,it companies look beyond pf portal check to detect moonlighting
219,219,2022-11-10 03:21:15+00:00,Sanatanai07,moonlighting employees wipro fires staff members found to be moonlighting for competitors via
220,220,2022-11-09 12:26:23+00:00,5paisa,tcs calls moonlighting an ethical issue while infosys has allowed executives to take up external gigs with prior consent and wipro has fired executives whats the way forward read on
221,221,2022-11-09 08:37:49+00:00,AllThingsTalent,as per quarterly reports attrition levels have shrunk for and while has managed to contain the same considerably but has emerged as an exception
222,222,2022-11-08 14:09:36+00:00,OnnebrinkHeiko,just completed my next talk on showcased on stage expertise for vmware workload migration to google cloud vmware engine gcve
223,223,2022-11-08 03:56:23+00:00,Tweet2PBee,the was bound to happen will happen in big way in two steps started with now others likely to follow expecting to follow in will make them lean agile and efficient
224,224,2022-11-07 05:45:40+00:00,bigfundu,has become an issue with firms like going public with their concerns about it the issue has divided unlike anything else the otherwise united indian it industry
225,225,2022-11-07 05:35:27+00:00,AacStudio,moonlighting has been in news since lately share your thoughts with us in the comment box follow us for more like share comment
226,226,2022-11-07 03:57:45+00:00,MDofGod,youre fired what your ceo is not telling you amp many companies are at firing spree of the employees read full article
227,227,2022-11-06 23:07:01+00:00,MarketGuruTweet,breaking facebooks parent company meta is set to start laying off thousands of employees from this week what is happening currently is every company want to cut their employees cost
228,228,2022-11-06 08:18:04+00:00,SightsIn1,global hr experts perspective on moonlighting welcome to our youtube channel please subscribe it to get notified
229,229,2022-11-04 20:42:19+00:00,suru27,attrition salary over expectations have peaked out
230,230,2022-11-04 06:17:40+00:00,CorpHRhq,organizations should perhaps understand why employees moonlight and address the issue not just the symptom of moonlighting what did say about this amp why are it companies against this read on here
231,231,2022-11-04 06:00:16+00:00,jais_george,firms divided on upi market share cap tax officials and cas caution moonlighters
232,232,2022-11-03 16:00:00+00:00,MashableIndia,we are fine just take permission the tech mahindra boss is fine with certain conditions though do you support moonlighting share us your two cents on moonlighting
233,233,2022-11-03 10:45:00+00:00,TelanganaToday,ever since sacked of its for moonlighting there have been various reactions to the concept itself while some argued that it is outright unethical others felt that it is something individuals do to meet their financial needs
234,234,2022-11-03 09:00:13+00:00,jais_george,firms divided on upi market share cap tax officials and cas caution moonlighters
235,235,2022-11-03 03:49:24+00:00,dellyranksindia,firms divided on upi market share cap tax officials and cas caution moonlighters
236,236,2022-11-02 23:11:34+00:00,StocksTube,so my employer is my husband and i am his wife
237,237,2022-11-02 17:40:56+00:00,premstwit,what a point
238,238,2022-11-02 09:00:18+00:00,SVS_Subbaraju,i am at times delighted to see our younger generation showcasing such a matured level of their conviction be it or any other challenges that they may come across simply amazing our mncs should take a point or two
239,239,2022-11-02 03:00:11+00:00,jais_george,tech mahindras gurnani supports moonlighting says firm not a legacy one
240,240,2022-11-01 17:20:51+00:00,RizwanK46264871,lighting my moon
241,241,2022-11-01 13:39:42+00:00,SwastikaInvest,pravesh gour sr technical analyst at swastika investmart says demandside pressures are expected to emerge in fy and beyond supplyside pressures are abating and attrition levels have peaked
242,242,2022-11-01 10:19:09+00:00,_MohdSameer_,moonlighting on its way
243,243,2022-10-31 12:14:43+00:00,analyticsinme,ibm vs infosys which of the companies is permitting moonlighting in
244,244,2022-10-31 11:28:12+00:00,tweet_nishant,does amp stint on commentary team count as can give clear guidance on that
245,245,2022-10-30 13:41:42+00:00,soundmashnews,moonlighting ethical issue but no action taken against staff tcs
246,246,2022-10-30 11:36:15+00:00,napalm65197,this lady if shes fired from can still apply for in cant wait to see her tiktok video about her new working conditions fed up with all these visa diggers stealing jobs from american young graduates
247,247,2022-10-27 18:40:47+00:00,sagarbatulwar,infosys ceo allows employees for work from home even in they even allowing moonlighting wtf ibs also fixing their rules after this btw new pm of uk is soninlaw of infosys founder what can we aspect now
248,248,2022-10-27 09:17:55+00:00,SomMarketer,tcs coo claims that moonlighting is wrong taking strict action against it could damage ones career read here
249,249,2022-10-27 04:30:22+00:00,jais_george,ibm india warns employees against moonlighting says it puts client assets at risk
250,250,2022-10-27 03:29:58+00:00,PragattiOberoi8,ibm has warned its employees against moonlighting as per reports a letter has been sent saying that dual employment is a conflict of interest this comes after infosys and wipro made headlines for their moonlighting stance
251,251,2022-10-26 17:24:53+00:00,indiablooms,ibm india md sandip patel cautions workers against moonlighting report indiablooms first portal on digital news management
252,252,2022-10-26 14:28:04+00:00,society_player,why they dont do additional job for minimum amount can you increase their salary if no then its right what ever they are doing you have to know one thing they are all putting effort more than hrs in day with commitment but how m
253,253,2022-10-26 10:38:45+00:00,ET_CIO,while some experts call move sensible and empowering others say it may lead to managerial disruptions
254,254,2022-10-26 08:57:09+00:00,ndhasmana,standing strong against and then falling short of when do we face the and make changes to close this is not right when it is even sup by govt
255,255,2022-10-25 16:39:30+00:00,BizzBuzzNews,india inc takes baby steps towards moonlighting
256,256,2022-10-25 12:11:02+00:00,analyticsinme,infosys handles moonlighting with compassion help with gig work
257,257,2022-10-25 11:20:02+00:00,IndiaFrontline,unacceptable after happiest minds fired with two jobs visit
258,258,2022-10-25 10:50:00+00:00,rangavittal6,when allows for the other industry employers are st heavy loss of income working on more dedicated work hours loyal to employer for which no paythis idea is be scraped at infantry as it undermines other industry
259,259,2022-10-25 09:30:09+00:00,jais_george,more it companies may follow infosys on moonlighting
260,260,2022-10-24 10:31:57+00:00,boomlive_in,a buzzword on the internet over the past few days has come into the limelight particularly after techgiant fired employees found indulging in moonlighting why are employees losing their jobs over it find out
261,261,2022-10-24 09:29:00+00:00,ArpithaAssocia1,unacceptable after wipro amp infosys this it firm fired employees for moonlighting
262,262,2022-10-24 08:00:12+00:00,jais_george,more it companies may follow infosys on moonlighting
263,263,2022-10-24 06:31:48+00:00,techshotsapp,more it firms might adopt infosys practise of moonlighting via
264,264,2022-10-24 05:30:11+00:00,jais_george,more it companies may follow infosys on moonlighting
265,265,2022-10-24 05:30:09+00:00,ETTelecom,more it companies may follow infosys on moonlighting
